recorded_at,period_key,month_num,store_key,brand_name,flavor_name,tupper_basic,tupper_reserve,merch_pkg_50,merch_pkg_100,merch_pkg_125,merch_pkg_200,merch_pkg_250,merch_pkg_1kg,stock_pkg_50,stock_pkg_100,stock_pkg_125,stock_pkg_200,stock_pkg_250,stock_pkg_1kg,stock_other
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Black Tea,,,,,,,,,,85,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Black Tea,160,,,4,,,,,,,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Black Tea,141,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Black Tea,169,,,5,,,,,,7,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),California Blue,,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),California Blue,,,,,,,,,,,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),California Blue,0,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),California Blue,58,,,,,,,,,,,,,,
2026-03-24,202603,3,office,AZR BLACK (Azure Black Line),California Blue (Black),,,,,,,,,,3,,,,,
2026-03-23,202603,3,baba_main,AZR BLACK (Azure Black Line),California Blue (Black),95,,,1,,,,,,3,,,,,
2026-03-26,202603,3,nakano,AZR BLACK (Azure Black Line),California Blue (Black),64,,,1,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR BLACK (Azure Black Line),California Blue (Black),4,,,5,,,,,,5,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Carolina Peach,,,,,,,,,,75,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Carolina Peach,80,,,5,,,,,,3,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Carolina Peach,95,,,5,,,,,,8,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Carolina Peach,208,,,4,,,,,,5,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Chai Masala,,,,,,,,,,150,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Chai Masala,198,,,5,,,,,,2,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Chai Masala,108,,,6,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Chai Masala,175,,,5,,,,,,1,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Chocolate Cake,,,,,,,,,,95,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Chocolate Cake,193,,,5,,,,,,1,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Chocolate Cake,204,,,4,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Chocolate Cake,185,,,5,,,,,,4,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Chocolate Mint,,,,,,,,,,115,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Chocolate Mint,89,,,4,,,,,,3,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Chocolate Mint,116,,,4,,,,,,3,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Chocolate Mint,155,,,5,,,,,,3,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Cinnamon Cookies,,,,,,,,,,85,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Cinnamon Cookies,71,272,,5,,,,,,2,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Cinnamon Cookies,123,,,4,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Cinnamon Cookies,170,,,5,,,,,,3,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Cocomania,,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Cocomania,77,,,,,,,,,,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Cocomania,93,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Cocomania,113,,,,,,,,,,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Copacabana,,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Copacabana,93,,,,,,,,,,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Copacabana,20,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Copacabana,65,,,,,,,,,,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Cucumelon,,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Cucumelon,,,,,,,,,,,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Cucumelon,114,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Cucumelon,0,,,,,,,,,,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Down Under,,,,,,,,,,130,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Down Under,115,205,,5,,,,,,10,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Down Under,268,,,5,,,,,,3,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Down Under,143,254,,3,,,,,,7,,,,,
2026-03-24,202603,3,office,AZR BLACK (Azure Black Line),Down Under (Black),,,,,,,,,,4,,,,,
2026-03-23,202603,3,baba_main,AZR BLACK (Azure Black Line),Down Under (Black),21,,,1,,,,,,3,,,,,
2026-03-26,202603,3,nakano,AZR BLACK (Azure Black Line),Down Under (Black),22,,,2,,,,,,3,,,,,
2026-03-23,202603,3,baba_2nd,AZR BLACK (Azure Black Line),Down Under (Black),87,,,5,,,,,,6,,,,,
2026-03-24,202603,3,office,AZR BLACK (Azure Black Line),Dubai Apple (Black),,,,,,,,,,15,,,,,
2026-03-23,202603,3,baba_main,AZR BLACK (Azure Black Line),Dubai Apple (Black),43,,,1,,,,,,4,,,,,
2026-03-26,202603,3,nakano,AZR BLACK (Azure Black Line),Dubai Apple (Black),32,,,4,,,,,,2,,,,,
2026-03-23,202603,3,baba_2nd,AZR BLACK (Azure Black Line),Dubai Apple (Black),77,,,4,,,,,,,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Grapefruit,,,,,,,,,,155,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Grapefruit,182,227,,4,,,,,,1,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Grapefruit,142,,,4,,,,,,8,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Grapefruit,196,220,,5,,,,,,5,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Green Tea,,,,,,,,,,170,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Green Tea,229,211,,5,,,,,,4,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Green Tea,63,215,,5,,,,,,2,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Green Tea,214,217,,5,,,,,,4,,,,,
2026-03-24,202603,3,office,AZR BLACK (Azure Black Line),Green Tea (Black),,,,,,,,,,30,,,,,
2026-03-23,202603,3,baba_main,AZR BLACK (Azure Black Line),Green Tea (Black),35,,,1,,,,,,4,,,,,
2026-03-26,202603,3,nakano,AZR BLACK (Azure Black Line),Green Tea (Black),53,,,5,,,,,,3,,,,,
2026-03-23,202603,3,baba_2nd,AZR BLACK (Azure Black Line),Green Tea (Black),78,,,5,,,,,,2,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Guavi,,,,,,,,,,30,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Guavi,214,,,3,,,,,,,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Guavi,96,,,5,,,,,,2,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Guavi,160,,,5,,,,,,2,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,45,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Ice Lime,53,,,4,,,,,,3,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Ice Lime,257,,,1,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Ice Lime,131,,,5,,,,,,4,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Ice Pear,,,,,,,,,,155,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Ice Pear,68,207,,5,,,,,,4,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Ice Pear,200,,,1,,,,,,10,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Ice Pear,140,249,,,,,,,,6,,,,,
2026-03-24,202603,3,office,AZR BLACK (Azure Black Line),Island City Blend(Black),,,,,,,,,,55,,,,,
2026-03-23,202603,3,baba_main,AZR BLACK (Azure Black Line),Island City Blend(Black),40,,,1,,,,,,9,,,,,
2026-03-26,202603,3,nakano,AZR BLACK (Azure Black Line),Island City Blend(Black),20,,,5,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR BLACK (Azure Black Line),Island City Blend(Black),20,,,5,,,,,,5,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Jasmine,,,,,,,,,,160,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Jasmine,159,,,5,,,,,,5,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Jasmine,146,,,5,,,,,,,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Jasmine,198,241,,4,,,,,,,,,,,
2026-03-24,202603,3,office,AZR GOLD (Azure Gold Line),Jungle Juice,,,,,,,,,,35,,,,,
2026-03-23,202603,3,baba_main,AZR GOLD (Azure Gold Line),Jungle Juice,189,,,5,,,,,,2,,,,,
2026-03-26,202603,3,nakano,AZR GOLD (Azure Gold Line),Jungle Juice,270,,,3,,,,,,6,,,,,
2026-03-23,202603,3,baba_2nd,AZR GOLD (Azure Gold Line),Jungle Juice,171,,,5,,,,,,2,,,,,
