recorded_at,period_key,month_num,store_key,brand_name,flavor_name,tupper_basic,tupper_reserve,merch_pkg_50,merch_pkg_100,merch_pkg_125,merch_pkg_200,merch_pkg_250,merch_pkg_1kg,stock_pkg_50,stock_pkg_100,stock_pkg_125,stock_pkg_200,stock_pkg_250,stock_pkg_1kg,stock_other
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Guavi,248,,,5,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Guavi,205,,,3,,,,,,4,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Guavi,164,,,4,,,,,,1,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,100,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Ice Pear,,,,,,,,,,185,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Ice Pear,62,251,,,,,,,,5,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Ice Pear,73,,,,,,,,,6,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Ice Pear,241,206,,,,,,,,5,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Island City Blend(Black),,,,,,,,,,100,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Island City Blend(Black),9,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Island City Blend(Black),0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Island City Blend(Black),0,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Jasmine,,,,,,,,,,160,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Jasmine,122,,,5,,,,,,9,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Jasmine,148,0,,5,,,,,,5,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Jasmine,161,222,,5,,,,,,4,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Jungle Juice,,,,,,,,,,54,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Jungle Juice,94,,,5,,,,,,7,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Jungle Juice,102,,,5,,,,,,2,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Jungle Juice,204,,,4,,,,,,2,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Kokutou,,,,,,,,,,185,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Kokutou,178,235,,5,,,,,,6,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Kokutou,278,209,,3,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Kokutou,250,215,,5,,,,,,2,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Kokutou (Black),,,,,,,,,,70,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Kokutou (Black),74,,,1,,,,,,2,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Kokutou (Black),46,,,3,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Kokutou (Black),44,,,5,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Lemongrass,,,,,,,,,,115,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Lemongrass,133,,,5,,,,,,5,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Lemongrass,104,,,6,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Lemongrass,61,254,,5,,,,,,7,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Lemongrass (Black),,,,,,,,,,35,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Lemongrass (Black),0,,,1,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Lemongrass (Black),,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Lemongrass (Black),21,,,5,,,,,,3,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Lemon Muffin,,,,,,,,,,5,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Lemon Muffin,144,,,5,,,,,,5,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Lemon Muffin,132,,,1,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Lemon Muffin,157,,,5,,,,,,2,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Lemon Sage,,,,,,,,,,125,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Lemon Sage,165,,,5,,,,,,5,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Lemon Sage,128,,,5,,,,,,9,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Lemon Sage,92,217,,3,,,,,,8,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Lime,,,,,,,,,,135,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Lime,132,224,,5,,,,,,4,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Lime,102,,,5,,,,,,5,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Lime,228,217,,5,,,,,,5,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Lime Cola,,,,,,,,,,0,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Lime Cola,70,,,4,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Lime Cola,124,,,4,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Lime Cola,178,,,1,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Limoncello,,,,,,,,,,185,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Limoncello,214,18,,3,,,,,,7,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Limoncello,119,217,,5,,,,,,4,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Limoncello,178,216,,5,,,,,,5,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Limoncello (Black),,,,,,,,,,50,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Limoncello (Black),90,,,1,,,,,,1,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Limoncello (Black),0,,,1,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Limoncello (Black),95,,,4,,,,,,4,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Lychee,,,,,,,,,,265,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Lychee,95,220,,5,,,,,,7,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Lychee,254,260,,3,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Lychee,109,210,,5,,,,,,5,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Lychee (Black),,,,,,,,,,9,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Lychee (Black),207,,,1,,,,,,2,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Lychee (Black),29,,,3,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Lychee (Black),145,,,5,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Mexicola,,,,,,,,,,135,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Mexicola,100,235,,5,,,,,,5,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Mexicola,175,211,,5,,,,,,3,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Mexicola,128,205,,5,,,,,,7,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Mexicola (Black),,,,,,,,,,49,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Mexicola (Black),,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Mexicola (Black),,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Mexicola (Black),,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),New Grape Mint,,,,,,,,,,140,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),New Grape Mint,139,,,5,,,,,,3,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),New Grape Mint,230,,,3,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),New Grape Mint,74,,,5,,,,,,7,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Orange Crush,,,,,,,,,,125,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Orange Crush,64,,,4,,,,,,3,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Orange Crush,179,,,2,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Orange Crush,117,,,5,,,,,,7,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Orange Crush (Black),,,,,,,,,,56,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Orange Crush (Black),112,,,1,,,,,,1,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Orange Crush (Black),47,,,3,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Orange Crush (Black),63,,,5,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Papaya,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Papaya,58,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Papaya,56,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Papaya,26,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Passion Fruit,,,,,,,,,,150,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Passion Fruit,107,,,5,,,,,,6,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Passion Fruit,178,,,5,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Passion Fruit,144,,,5,,,,,,7,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Passion Fruit (Black),,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Passion Fruit (Black),,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Passion Fruit (Black),0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Passion Fruit (Black),,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Pineapple (Black),,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Pineapple (Black),,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Pineapple (Black),,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Pineapple (Black),,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Pineapple Express,,,,,,,,,,135,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Pineapple Express,216,,,5,,,,,,3,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Pineapple Express,149,,,4,,,,,,6,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Pineapple Express,200,,,5,,,,,,8,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Pinky,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Pinky,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Pinky,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Pinky,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Plumberry,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Plumberry,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Plumberry,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Plumberry,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Queen Of Fruits,,,,,,,,,,130,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Queen Of Fruits,248,,,4,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Queen Of Fruits,85,0,,4,,,,,,3,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Queen Of Fruits,216,,,5,,,,,,6,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Queen Of Fruits (Black),,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Queen Of Fruits (Black),39,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Queen Of Fruits (Black),89,,,1,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Queen Of Fruits (Black),70,,,3,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Raspberry Vanilla,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Raspberry Vanilla,55,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Raspberry Vanilla,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Raspberry Vanilla,72,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Rio Mint,,,,,,,,,,70,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Rio Mint,90,,,5,,,,,,6,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Rio Mint,102,,,4,,,,,,6,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Rio Mint,181,,,5,,,,,,6,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Royal Citrus (Black),,,,,,,,,,0,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Royal Citrus (Black),60,,,1,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Royal Citrus (Black),100,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Royal Citrus (Black),41,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Royal Mango,,,,,,,,,,120,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Royal Mango,135,,,3,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Royal Mango,253,,,5,,,,,,7,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Royal Mango,11,217,,5,,,,,,2,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Royal Orange (Black),,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Royal Orange (Black),,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Royal Orange (Black),0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Royal Orange (Black),,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Royal Queen,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Royal Queen,76,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Royal Queen,127,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Royal Queen,0,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Royal Raspberry,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Royal Raspberry,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Royal Raspberry,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Royal Raspberry,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Solana Beach,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Solana Beach,46,,,3,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Solana Beach,44,,,1,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Solana Beach,80,,,1,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Sour,,,,,,,,,,65,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Sour,136,,,5,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Sour,79,,,5,,,,,,3,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Sour,146,,,5,,,,,,7,,,,,
2025-12-26,202512,12,office,AZR BLACK (Azure Black Line),Sour (Black),,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR BLACK (Azure Black Line),Sour (Black),36,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR BLACK (Azure Black Line),Sour (Black),0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR BLACK (Azure Black Line),Sour (Black),48,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Strawberry Passion,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Strawberry Passion,71,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Strawberry Passion,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Strawberry Passion,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Strong Lychee,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Strong Lychee,20,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Strong Lychee,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Strong Lychee,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Tropical Paradise,,,,,,,,,,155,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Tropical Paradise,76,,,5,,,,,,6,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Tropical Paradise,167,,,4,,,,,,1,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Tropical Paradise,173,221,,5,,,,,,3,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Vanilla Bean,,,,,,,,,,125,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Vanilla Bean,56,,,3,,,,,,6,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Vanilla Bean,174,,,5,,,,,,8,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Vanilla Bean,147,,,5,,,,,,9,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Viva La Horchata,,,,,,,,,,60,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Viva La Horchata,78,,,5,,,,,,5,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Viva La Horchata,167,,,4,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Viva La Horchata,137,,,5,,,,,,4,,,,,
2025-12-26,202512,12,office,AZR GOLD (Azure Gold Line),Winter Rose,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,AZR GOLD (Azure Gold Line),Winter Rose,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,AZR GOLD (Azure Gold Line),Winter Rose,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,AZR GOLD (Azure Gold Line),Winter Rose,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,DBJ (Debaj),Blue Berry,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,DBJ (Debaj),Blue Berry,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DBJ (Debaj),Blue Berry,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,DBJ (Debaj),Blue Berry,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,DBJ (Debaj),Cardamom,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,DBJ (Debaj),Cardamom,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DBJ (Debaj),Cardamom,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,DBJ (Debaj),Cardamom,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,DBJ (Debaj),Guava,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,DBJ (Debaj),Guava,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DBJ (Debaj),Guava,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,DBJ (Debaj),Guava,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,DBJ (Debaj),Ice Grapefruit,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,DBJ (Debaj),Ice Grapefruit,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DBJ (Debaj),Ice Grapefruit,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,DBJ (Debaj),Ice Grapefruit,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,DBJ (Debaj),Ice Orange Cream,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,DBJ (Debaj),Ice Orange Cream,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DBJ (Debaj),Ice Orange Cream,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,DBJ (Debaj),Ice Orange Cream,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,DBJ (Debaj),Milk,,,,,,,,,0,,,,,,
2025-12-25,202512,12,baba_main,DBJ (Debaj),Milk,222,247,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DBJ (Debaj),Milk,75,221,,,,,,,10,,,,,,
2025-12-22,202512,12,baba_2nd,DBJ (Debaj),Milk,123,219,,,,,,,10,,,,,,
2025-12-26,202512,12,office,DZJ (Dozaj),Cinnamon,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,DZJ (Dozaj),Cinnamon,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DZJ (Dozaj),Cinnamon,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,DZJ (Dozaj),Cinnamon,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,DZJ (Dozaj),Dragon Fruits,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,DZJ (Dozaj),Dragon Fruits,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DZJ (Dozaj),Dragon Fruits,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,DZJ (Dozaj),Dragon Fruits,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,DZJ (Dozaj),Nesquickly,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,DZJ (Dozaj),Nesquickly,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DZJ (Dozaj),Nesquickly,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,DZJ (Dozaj),Nesquickly,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,DZJ (Dozaj),Peanut Butter,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,DZJ (Dozaj),Peanut Butter,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,DZJ (Dozaj),Peanut Butter,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,DZJ (Dozaj),Peanut Butter,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,FA (Fantasia),Hush Honey,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,FA (Fantasia),Hush Honey,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,FA (Fantasia),Hush Honey,32,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,FA (Fantasia),Hush Honey,14,,,,,,,,,,,,,,
2025-12-26,202512,12,office,FM (Fumari),Banana Custard,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,FM (Fumari),Banana Custard,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,FM (Fumari),Banana Custard,167,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,FM (Fumari),Banana Custard,74,,,,,,,,,,,,,,
2025-12-26,202512,12,office,FM (Fumari),Caramel Kiss,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,FM (Fumari),Caramel Kiss,25,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,FM (Fumari),Caramel Kiss,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,FM (Fumari),Caramel Kiss,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,FM (Fumari),Lemon Mint,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,FM (Fumari),Lemon Mint,31,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,FM (Fumari),Lemon Mint,75,,,1,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,FM (Fumari),Lemon Mint,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,FM (Fumari),Spiced Chai,,,,,,,,,,6,,,,,
