recorded_at,period_key,month_num,store_key,brand_name,flavor_name,tupper_basic,tupper_reserve,merch_pkg_50,merch_pkg_100,merch_pkg_125,merch_pkg_200,merch_pkg_250,merch_pkg_1kg,stock_pkg_50,stock_pkg_100,stock_pkg_125,stock_pkg_200,stock_pkg_250,stock_pkg_1kg,stock_other
2026-04-30,202604,4,baba_main,AF (Al Fakher),Coconut,201,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Coconut,98,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Coconut,144,0,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Grapefruit,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Grapefruit,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Grapefruit,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Grapefruit,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Grapefruit With Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Grapefruit With Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Grapefruit With Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Grapefruit With Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Grenadine,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Grenadine,207,,,,,,,,2,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Grenadine,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Grenadine,0,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Guava,,,,,,,,,,,,,5,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Guava,189,,,,,,,,,,,,2,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Guava,160,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Guava,72,148,,,,,,,,,,,1,,
2026-04-30,202604,4,office,AF (Al Fakher),Gum With Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Gum With Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Gum With Mint,196,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Gum With Mint,103,,,,,,,,,,,,1,,
2026-04-30,202604,4,office,AF (Al Fakher),Kiwi,,,,,,,,,,,,,5,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Kiwi,181,,,,,,,,,,,,1,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Kiwi,205,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Kiwi,173,,,,,,,,,,,,2,,
2026-04-30,202604,4,office,AF (Al Fakher),Mint,,,,,,,,,,,,,1,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Mint,264,271,,,,,,,,,,,1,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Mint,97,,,,,,,,,,,,1,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Mint,157,249,,,,,,,,,,,1,,
2026-04-30,202604,4,office,AF (Al Fakher),(パチ) Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),(パチ) Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),(パチ) Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),(パチ) Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Orange,,,,,,,,,,,,,1,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Orange,228,,,,,,,,,,,,1,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Orange,38,,,,,,,,,,,,1,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Orange,258,277,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),(パチ) Orange,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),(パチ) Orange,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),(パチ) Orange,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),(パチ) Orange,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Peach,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Peach,44,,,,,,,,,,,,2,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Peach,263,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Peach,62,,,,,,,,,,,,1,,
2026-04-30,202604,4,office,AF (Al Fakher),Plum,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Plum,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Plum,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Plum,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Rose,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Rose,213,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Rose,275,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Rose,191,,,,,,,,2,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Super Lemon Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Super Lemon Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Super Lemon Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Super Lemon Mint,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Two Apples,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Two Apples,29,0,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Two Apples,0,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Two Apples,0,0,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),(パチ) Two Apples,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),(パチ) Two Apples,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),(パチ) Two Apples,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),(パチ) Two Apples,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),Vanilla,,,,,,,,,,,,,1,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),Vanilla,260,,,,,,,,,,,,1,,
2026-04-30,202604,4,nakano,AF (Al Fakher),Vanilla,60,,,,,,,,,,,,1,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),Vanilla,20,253,,,,,,,,,,,,,
2026-04-30,202604,4,office,AF (Al Fakher),(パチ) Watermelon,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AF (Al Fakher),(パチ) Watermelon,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AF (Al Fakher),(パチ) Watermelon,57,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AF (Al Fakher),(パチ) Watermelon,107,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AWE (Al Waha Elite Edition),Libella Swing,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AWE (Al Waha Elite Edition),Libella Swing,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AWE (Al Waha Elite Edition),Libella Swing,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AWE (Al Waha Elite Edition),Libella Swing,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZ (Afzal),Chocolate,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZ (Afzal),Chocolate,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZ (Afzal),Chocolate,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZ (Afzal),Chocolate,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZ (Afzal),Earlgray,,,,,,,,,,,,,6,,
2026-04-30,202604,4,baba_main,AZ (Afzal),Earlgray,145,218,,,,,,,6,,,,,,
2026-04-30,202604,4,nakano,AZ (Afzal),Earlgray,194,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZ (Afzal),Earlgray,129,212,,,,,,,,,,,1,,
2026-04-30,202604,4,office,AZ (Afzal),Gingerale,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZ (Afzal),Gingerale,254,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZ (Afzal),Gingerale,192,,,,,,,,5,,,,,,
2026-04-30,202604,4,baba_2nd,AZ (Afzal),Gingerale,222,100,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZ (Afzal),Lychee,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZ (Afzal),Lychee,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZ (Afzal),Lychee,36,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZ (Afzal),Lychee,13,,5,,,,,,,,,,,,
2026-04-30,202604,4,office,AZ (Afzal),Pan Raas,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZ (Afzal),Pan Raas,,,7,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZ (Afzal),Pan Raas,,,6,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZ (Afzal),Pan Raas,,,5,,,,,,,,,,,,
2026-04-30,202604,4,office,AZ (Afzal),Red Cherry,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZ (Afzal),Red Cherry,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZ (Afzal),Red Cherry,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZ (Afzal),Red Cherry,0,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Alaskan Ice,,,,,,,,,,100,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Alaskan Ice,117,270,,4,,,,,,1,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Alaskan Ice,189,204,,5,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Alaskan Ice,44,229,,5,,,,,,8,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Apple Cider,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Apple Cider,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Apple Cider,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Apple Cider,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Barista'S Choice,,,,,,,,,,65,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Barista'S Choice,141,,,5,,,,,,1,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Barista'S Choice,220,,,4,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Barista'S Choice,207,,,5,,,,,,1,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Bermuda Mint,,,,,,,,,,100,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Bermuda Mint,158,225,,5,,,,,,5,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Bermuda Mint,48,223,,2,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Bermuda Mint,35,214,,2,,,,,,3,,,,,
2026-04-30,202604,4,office,AZR BLACK (Azure Black Line),Bermuda Mint(Black),,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZR BLACK (Azure Black Line),Bermuda Mint(Black),,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR BLACK (Azure Black Line),Bermuda Mint(Black),,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR BLACK (Azure Black Line),Bermuda Mint(Black),,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Berrymania,,,,,,,,,,110,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Berrymania,124,,,5,,,,,,2,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Berrymania,27,,,1,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Berrymania,174,,,5,,,,,,1,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Black Tea,,,,,,,,,,75,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Black Tea,147,,,5,,,,,,4,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Black Tea,116,,,5,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Black Tea,158,,,5,,,,,,7,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),California Blue,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),California Blue,0,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),California Blue,0,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),California Blue,44,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZR BLACK (Azure Black Line),California Blue (Black),,,,,,,,,,3,,,,,
2026-04-30,202604,4,baba_main,AZR BLACK (Azure Black Line),California Blue (Black),72,,,1,,,,,,3,,,,,
2026-04-30,202604,4,nakano,AZR BLACK (Azure Black Line),California Blue (Black),30,,,1,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR BLACK (Azure Black Line),California Blue (Black),80,,,5,,,,,,4,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Carolina Peach,,,,,,,,,,75,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Carolina Peach,230,,,5,,,,,,1,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Carolina Peach,224,,,6,,,,,,5,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Carolina Peach,176,,,5,,,,,,3,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Chai Masala,,,,,,,,,,145,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Chai Masala,186,,,5,,,,,,1,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Chai Masala,271,,,4,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Chai Masala,156,,,5,,,,,,6,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Chocolate Cake,,,,,,,,,,90,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Chocolate Cake,256,,,5,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Chocolate Cake,114,,,4,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Chocolate Cake,187,,,5,,,,,,8,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Chocolate Mint,,,,,,,,,,110,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Chocolate Mint,237,,,5,,,,,,5,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Chocolate Mint,155,,,5,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Chocolate Mint,175,,,5,,,,,,3,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Cinnamon Cookies,,,,,,,,,,85,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Cinnamon Cookies,255,161,,5,,,,,,1,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Cinnamon Cookies,72,,,4,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Cinnamon Cookies,126,,,5,,,,,,3,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Cocomania,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Cocomania,28,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Cocomania,68,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Cocomania,90,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Copacabana,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Copacabana,94,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Copacabana,7,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Copacabana,66,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Cucumelon,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Cucumelon,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Cucumelon,64,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Cucumelon,56,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Down Under,,,,,,,,,,130,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Down Under,151,276,,5,,,,,,8,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Down Under,117,,,5,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Down Under,207,238,,5,,,,,,3,,,,,
2026-04-30,202604,4,office,AZR BLACK (Azure Black Line),Down Under (Black),,,,,,,,,,4,,,,,
2026-04-30,202604,4,baba_main,AZR BLACK (Azure Black Line),Down Under (Black),82,,,1,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR BLACK (Azure Black Line),Down Under (Black),1,,,4,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR BLACK (Azure Black Line),Down Under (Black),105,,,5,,,,,,5,,,,,
2026-04-30,202604,4,office,AZR BLACK (Azure Black Line),Dubai Apple (Black),,,,,,,,,,13,,,,,
2026-04-30,202604,4,baba_main,AZR BLACK (Azure Black Line),Dubai Apple (Black),34,,,1,,,,,,3,,,,,
2026-04-30,202604,4,nakano,AZR BLACK (Azure Black Line),Dubai Apple (Black),3,,,4,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR BLACK (Azure Black Line),Dubai Apple (Black),58,,,5,,,,,,,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Grapefruit,,,,,,,,,,150,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Grapefruit,154,210,,4,,,,,,4,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Grapefruit,123,,,6,,,,,,4,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Grapefruit,171,252,,5,,,,,,3,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Green Tea,,,,,,,,,,170,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Green Tea,168,211,,4,,,,,,4,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Green Tea,90,216,,2,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Green Tea,212,13,,4,,,,,,3,,,,,
2026-04-30,202604,4,office,AZR BLACK (Azure Black Line),Green Tea (Black),,,,,,,,,,30,,,,,
2026-04-30,202604,4,baba_main,AZR BLACK (Azure Black Line),Green Tea (Black),29,,,1,,,,,,4,,,,,
2026-04-30,202604,4,nakano,AZR BLACK (Azure Black Line),Green Tea (Black),21,,,5,,,,,,2,,,,,
2026-04-30,202604,4,baba_2nd,AZR BLACK (Azure Black Line),Green Tea (Black),72,,,5,,,,,,2,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Guavi,,,,,,,,,,20,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Guavi,160,,,5,,,,,,3,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Guavi,174,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Guavi,175,,,5,,,,,,6,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,25,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Ice Lime,174,,,2,,,,,,1,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Ice Lime,216,,,3,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Ice Lime,181,145,,3,,,,,,,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Ice Pear,,,,,,,,,,155,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Ice Pear,93,240,,5,,,,,,2,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Ice Pear,200,,,3,,,,,,5,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Ice Pear,50,249,,,,,,,,6,,,,,
2026-04-30,202604,4,office,AZR BLACK (Azure Black Line),Island City Blend(Black),,,,,,,,,,55,,,,,
2026-04-30,202604,4,baba_main,AZR BLACK (Azure Black Line),Island City Blend(Black),100,,,1,,,,,,8,,,,,
2026-04-30,202604,4,nakano,AZR BLACK (Azure Black Line),Island City Blend(Black),100,,,3,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR BLACK (Azure Black Line),Island City Blend(Black),58,,,5,,,,,,2,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Jasmine,,,,,,,,,,155,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Jasmine,111,,,5,,,,,,5,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Jasmine,238,,,,,,,,,,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Jasmine,89,241,,5,,,,,,4,,,,,
2026-04-30,202604,4,office,AZR GOLD (Azure Gold Line),Jungle Juice,,,,,,,,,,35,,,,,
2026-04-30,202604,4,baba_main,AZR GOLD (Azure Gold Line),Jungle Juice,282,,,5,,,,,,,,,,,
2026-04-30,202604,4,nakano,AZR GOLD (Azure Gold Line),Jungle Juice,166,,,5,,,,,,4,,,,,
2026-04-30,202604,4,baba_2nd,AZR GOLD (Azure Gold Line),Jungle Juice,90,,,5,,,,,,2,,,,,
