recorded_at,period_key,month_num,store_key,brand_name,flavor_name,tupper_basic,tupper_reserve,merch_pkg_50,merch_pkg_100,merch_pkg_125,merch_pkg_200,merch_pkg_250,merch_pkg_1kg,stock_pkg_50,stock_pkg_100,stock_pkg_125,stock_pkg_200,stock_pkg_250,stock_pkg_1kg,stock_other
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),California Blue,0,,,,,,,,,,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),California Blue,42,,,,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),California Blue,71,,,,,,,,,,,,,,
2026-02-22,202602,2,office,AZR BLACK (Azure Black Line),California Blue (Black),,,,,,,,,,5,,,,,
2026-02-25,202602,2,baba_main,AZR BLACK (Azure Black Line),California Blue (Black),107,,,1,,,,,,1,,,,,
2026-02-24,202602,2,nakano,AZR BLACK (Azure Black Line),California Blue (Black),60,,,2,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR BLACK (Azure Black Line),California Blue (Black),6,,,5,,,,,,5,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Carolina Peach,,,,,,,,,,85,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Carolina Peach,119,,,5,,,,,,3,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Carolina Peach,154,,,3,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Carolina Peach,159,,,5,,,,,,7,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Chai Masala,,,,,,,,,,150,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Chai Masala,215,,,5,,,,,,2,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Chai Masala,139,,,5,,,,,,1,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Chai Masala,135,,,5,,,,,,2,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Chocolate Cake,,,,,,,,,,100,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Chocolate Cake,230,,,5,,,,,,1,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Chocolate Cake,76,,,6,,,,,,1,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Chocolate Cake,83,,,3,,,,,,4,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Chocolate Mint,,,,,,,,,,120,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Chocolate Mint,144,,,5,,,,,,3,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Chocolate Mint,110,,,5,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Chocolate Mint,153,,,5,,,,,,4,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Cinnamon Cookies,,,,,,,,,,85,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Cinnamon Cookies,101,273,,4,,,,,,3,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Cinnamon Cookies,175,0,,5,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Cinnamon Cookies,205,,,5,,,,,,4,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Cocomania,,,,,,,,,,,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Cocomania,89,,,,,,,,,,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Cocomania,100,,,,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Cocomania,130,,,,,,,,,,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Copacabana,,,,,,,,,,,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Copacabana,100,,,,,,,,,,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Copacabana,24,,,,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Copacabana,67,,,,,,,,,,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Cucumelon,,,,,,,,,,,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Cucumelon,,,,,,,,,,,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Cucumelon,115,,,,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Cucumelon,19,,,,,,,,,,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),D Cherry,0,,,,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Down Under,,,,,,,,,,145,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Down Under,167,206,,5,,,,,,,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Down Under,233,0,,5,,,,,,7,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Down Under,176,144,,3,,,,,,6,,,,,
2026-02-22,202602,2,office,AZR BLACK (Azure Black Line),Down Under (Black),,,,,,,,,,4,,,,,
2026-02-25,202602,2,baba_main,AZR BLACK (Azure Black Line),Down Under (Black),19,,,1,,,,,,6,,,,,
2026-02-24,202602,2,nakano,AZR BLACK (Azure Black Line),Down Under (Black),84,,,4,,,,,,3,,,,,
2026-02-20,202602,2,baba_2nd,AZR BLACK (Azure Black Line),Down Under (Black),31,,,5,,,,,,7,,,,,
2026-02-22,202602,2,office,AZR BLACK (Azure Black Line),Dubai Apple (Black),,,,,,,,,,20,,,,,
2026-02-25,202602,2,baba_main,AZR BLACK (Azure Black Line),Dubai Apple (Black),46,,,1,,,,,,4,,,,,
2026-02-24,202602,2,nakano,AZR BLACK (Azure Black Line),Dubai Apple (Black),79,,,2,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR BLACK (Azure Black Line),Dubai Apple (Black),102,,,5,,,,,,,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Grapefruit,,,,,,,,,,170,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Grapefruit,107,219,,5,,,,,,3,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Grapefruit,42,,,6,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Grapefruit,148,111,,5,,,,,,4,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Green Tea,,,,,,,,,,180,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Green Tea,79,207,,4,,,,,,2,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Green Tea,208,216,,5,,,,,,3,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Green Tea,197,216,,2,,,,,,7,,,,,
2026-02-22,202602,2,office,AZR BLACK (Azure Black Line),Green Tea (Black),,,,,,,,,,35,,,,,
2026-02-25,202602,2,baba_main,AZR BLACK (Azure Black Line),Green Tea (Black),62,,,1,,,,,,4,,,,,
2026-02-24,202602,2,nakano,AZR BLACK (Azure Black Line),Green Tea (Black),88,,,3,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR BLACK (Azure Black Line),Green Tea (Black),89,,,5,,,,,,3,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Guavi,,,,,,,,,,40,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Guavi,238,,,3,,,,,,,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Guavi,187,,,1,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Guavi,123,,,5,,,,,,3,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,100,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Ice Lime,,,,,,,,,,,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Ice Pear,,,,,,,,,,160,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Ice Pear,170,208,,3,,,,,,6,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Ice Pear,224,,,3,,,,,,5,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Ice Pear,79,218,,,,,,,,8,,,,,
2026-02-22,202602,2,office,AZR BLACK (Azure Black Line),Island City Blend(Black),,,,,,,,,,55,,,,,
2026-02-25,202602,2,baba_main,AZR BLACK (Azure Black Line),Island City Blend(Black),40,,,1,,,,,,10,,,,,
2026-02-24,202602,2,nakano,AZR BLACK (Azure Black Line),Island City Blend(Black),59,,,4,,,,,,4,,,,,
2026-02-20,202602,2,baba_2nd,AZR BLACK (Azure Black Line),Island City Blend(Black),50,,,5,,,,,,6,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Jasmine,,,,,,,,,,160,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Jasmine,203,,,5,,,,,,5,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Jasmine,271,0,,5,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Jasmine,162,215,,5,,,,,,2,,,,,
2026-02-22,202602,2,office,AZR GOLD (Azure Gold Line),Jungle Juice,,,,,,,,,,45,,,,,
2026-02-25,202602,2,baba_main,AZR GOLD (Azure Gold Line),Jungle Juice,222,,,5,,,,,,2,,,,,
2026-02-24,202602,2,nakano,AZR GOLD (Azure Gold Line),Jungle Juice,224,,,3,,,,,,,,,,,
2026-02-20,202602,2,baba_2nd,AZR GOLD (Azure Gold Line),Jungle Juice,122,,,5,,,,,,3,,,,,
